SKU_ID,Group_Name,Member_Name,Album_Version,Card_Title,Image_URL,US_Market_Price,JP_Market_Price,eBay_Aff_Link,Yahoo_Aff_Link,Condition_Grade,Last_Updated,Album_Cover_URL
PE-LC9-11656,LC9,Kim Jong Hyo,Standard,LC9 Kim Jong Hyo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=LC9+Kim Jong Hyo+photocard,https://auctions.yahoo.co.jp/search/search?p=LC9+Kim Jong Hyo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/bd79fcef-b405-447b-9097-30d272d205fc/front-250
PE-W24-11657,W24,Kim Jong-gil,Standard,W24 Kim Jong-gil Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=W24+Kim Jong-gil+photocard,https://auctions.yahoo.co.jp/search/search?p=W24+Kim Jong-gil+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d7f81ea0-af1a-4fb0-969d-efc0ed711d1f/front-250
PE-DKZ-11658,DKZ,Kim Jong-hyeong,Standard,DKZ Kim Jong-hyeong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=DKZ+Kim Jong-hyeong+photocard,https://auctions.yahoo.co.jp/search/search?p=DKZ+Kim Jong-hyeong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/48c98b6f-a6b5-45e9-9c08-7b7f07b2dd06/front-250
PE-P1H-11659,P1Harmony,Kim Jong-seob,Standard,P1Harmony Kim Jong-seob Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=P1Harmony+Kim Jong-seob+photocard,https://auctions.yahoo.co.jp/search/search?p=P1Harmony+Kim Jong-seob+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/3cb93ab1-3bb7-46df-ad1b-a84000dae0f2/front-250
PE-NU'-11660,NU'EST,Kim Jonghyeon ,Standard,NU'EST Kim Jonghyeon  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NU'EST+Kim Jonghyeon +photocard,https://auctions.yahoo.co.jp/search/search?p=NU'EST+Kim Jonghyeon +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/29d27b13-1b83-4440-b74e-dae82bfe653d/front-250
PE-SHI-11661,SHINee,Kim Jonghyun,Standard,SHINee Kim Jonghyun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SHINee+Kim Jonghyun+photocard,https://auctions.yahoo.co.jp/search/search?p=SHINee+Kim Jonghyun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/b9e2ade5-1aa4-4841-8bf8-7f1e70ce0048/front-250
PE-DAI-11662,DAILY:DIRECTION,Kim Joohyoung,Standard,DAILY:DIRECTION Kim Joohyoung Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=DAILY:DIRECTION+Kim Joohyoung+photocard,https://auctions.yahoo.co.jp/search/search?p=DAILY:DIRECTION+Kim Joohyoung+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/988e6416-6969-4e43-815e-c29fbfcd997a/front-250
PE-LAD-11663,Ladies’ Code,Kim Joomi,Standard,Ladies’ Code Kim Joomi Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Ladies’ Code+Kim Joomi+photocard,https://auctions.yahoo.co.jp/search/search?p=Ladies’ Code+Kim Joomi+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/79ce8480-d225-4a91-85dd-e43e6fe4ddd0/front-250
PE-EVO-11664,EvoL ,Kim Joonhee,Standard,EvoL  Kim Joonhee Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=EvoL +Kim Joonhee+photocard,https://auctions.yahoo.co.jp/search/search?p=EvoL +Kim Joonhee+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7db2eac4-e140-32d6-b18f-c2ed77caf034/front-250
PE-4SO-11665,4SOME,Kim Ju Hak,Standard,4SOME Kim Ju Hak Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=4SOME+Kim Ju Hak+photocard,https://auctions.yahoo.co.jp/search/search?p=4SOME+Kim Ju Hak+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/057949d6-e3ec-45af-bba9-51cede5223d9/front-250
PE-IDN-11666,idntt,Kim Ju-Ho,Standard,idntt Kim Ju-Ho Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=idntt+Kim Ju-Ho+photocard,https://auctions.yahoo.co.jp/search/search?p=idntt+Kim Ju-Ho+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/6e59bf8b-d2c9-46c5-8773-39f0663bc7ea/front-250
PE-RAN-11667,RaNia,Kim Ju-yeon,Standard,RaNia Kim Ju-yeon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=RaNia+Kim Ju-yeon+photocard,https://auctions.yahoo.co.jp/search/search?p=RaNia+Kim Ju-yeon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/2c6ca1da-5aec-428c-8b3d-0e5f55b0adc6/front-250
PE-HEA-11668,Hearts2Hearts,Kim Jueun,Standard,Hearts2Hearts Kim Jueun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Hearts2Hearts+Kim Jueun+photocard,https://auctions.yahoo.co.jp/search/search?p=Hearts2Hearts+Kim Jueun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5209edba-458a-4f37-8863-ec663b51fc6b/front-250
PE-COR-11669,CORTIS,Kim Juhoon,Standard,CORTIS Kim Juhoon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=CORTIS+Kim Juhoon+photocard,https://auctions.yahoo.co.jp/search/search?p=CORTIS+Kim Juhoon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/4a297ef7-7782-4c18-8d48-dcf58fc5e953/front-250
PE-K’P-11670,K’Pop,Kim Jumin,Standard,K’Pop Kim Jumin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=K’Pop+Kim Jumin+photocard,https://auctions.yahoo.co.jp/search/search?p=K’Pop+Kim Jumin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/96ff4009-fd37-4714-9a90-84856f8fc99a/front-250
PE-ONL-11671,OnlyOneOf,Kim Jun Hyung,Standard,OnlyOneOf Kim Jun Hyung Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=OnlyOneOf+Kim Jun Hyung+photocard,https://auctions.yahoo.co.jp/search/search?p=OnlyOneOf+Kim Jun Hyung+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a3f4f269-4bc6-4ab2-829b-e331b1089426/front-250
PE-ALP-11672,ALPHA DRIVE ONE,Kim Jun Seo,Standard,ALPHA DRIVE ONE Kim Jun Seo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ALPHA DRIVE ONE+Kim Jun Seo+photocard,https://auctions.yahoo.co.jp/search/search?p=ALPHA DRIVE ONE+Kim Jun Seo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/713bde25-3d36-48b7-a35c-67a36629aeb8/front-250
PE-WAK-11673,WAKER,Kim Jun Soo,Standard,WAKER Kim Jun Soo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WAKER+Kim Jun Soo+photocard,https://auctions.yahoo.co.jp/search/search?p=WAKER+Kim Jun Soo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/514da852-f766-4155-a859-6c63c61b7a0b/front-250
PE-ALP-11674,ALPHABAT,Kim Jun Su,Standard,ALPHABAT Kim Jun Su Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=ALPHABAT+Kim Jun Su+photocard,https://auctions.yahoo.co.jp/search/search?p=ALPHABAT+Kim Jun Su+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/854904ac-0aa1-4095-9efe-f61cfb719a60/front-250
PE-IN -11675,IN A MINUTE,Kim Jun Tae,Standard,IN A MINUTE Kim Jun Tae Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=IN A MINUTE+Kim Jun Tae+photocard,https://auctions.yahoo.co.jp/search/search?p=IN A MINUTE+Kim Jun Tae+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/e8b76f89-37e6-4e59-964e-e2122c583275/front-250
PE-TRE-11676,TREASURE,Kim Jun-kyu,Standard,TREASURE Kim Jun-kyu Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TREASURE+Kim Jun-kyu+photocard,https://auctions.yahoo.co.jp/search/search?p=TREASURE+Kim Jun-kyu+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7143fd7a-4574-4d64-98f6-1d0670792cae/front-250
PE-WHI-11677,WHIB,Kim Jun-min,Standard,WHIB Kim Jun-min Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=WHIB+Kim Jun-min+photocard,https://auctions.yahoo.co.jp/search/search?p=WHIB+Kim Jun-min+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/c525b922-2257-43a7-aac7-6d92a564d9f2/front-250
PE-DIV-11678,DIVA-X,Kim Jung,Standard,DIVA-X Kim Jung Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=DIVA-X+Kim Jung+photocard,https://auctions.yahoo.co.jp/search/search?p=DIVA-X+Kim Jung+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a8b5ed91-652d-4c8e-9837-e24597422c05/front-250
PE-AFT-11679,After School,Kim Jung Ah,Standard,After School Kim Jung Ah Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=After School+Kim Jung Ah+photocard,https://auctions.yahoo.co.jp/search/search?p=After School+Kim Jung Ah+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cf565430-35e8-401b-a7fc-61208dc14c32/front-250
PE-VAV-11680,VAV,Kim Jung Eon,Standard,VAV Kim Jung Eon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=VAV+Kim Jung Eon+photocard,https://auctions.yahoo.co.jp/search/search?p=VAV+Kim Jung Eon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/db4e8c6c-1c4e-4ace-bb31-a288f3e4df49/front-250
PE-XIK-11681,xikers,Kim Jung Hoon,Standard,xikers Kim Jung Hoon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=xikers+Kim Jung Hoon+photocard,https://auctions.yahoo.co.jp/search/search?p=xikers+Kim Jung Hoon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/5d66242e-b446-4e5b-ae9e-11987db8d8ee/front-250
PE-EDD-11682,Eddy Kim,Kim Jung Hwan,Standard,Eddy Kim Kim Jung Hwan Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Eddy Kim+Kim Jung Hwan+photocard,https://auctions.yahoo.co.jp/search/search?p=Eddy Kim+Kim Jung Hwan+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/c32c7d10-34c0-48d7-b03c-e8c0fcc98ad2/front-250
PE-EPI-11683,Epik High,Kim Jung Sik,Standard,Epik High Kim Jung Sik Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Epik High+Kim Jung Sik+photocard,https://auctions.yahoo.co.jp/search/search?p=Epik High+Kim Jung Sik+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/e5971df3-edc7-36a2-b8e2-70fa82878778/front-250
PE-LOO-11684,LOONA,Kim Jung-Eun,Standard,LOONA Kim Jung-Eun Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=LOONA+Kim Jung-Eun+photocard,https://auctions.yahoo.co.jp/search/search?p=LOONA+Kim Jung-Eun+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/4470d915-183b-4222-95cb-c523ef646406/front-250
PE-XDI-11685,Xdinary Heroes,Kim Jung-Su,Standard,Xdinary Heroes Kim Jung-Su Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Xdinary Heroes+Kim Jung-Su+photocard,https://auctions.yahoo.co.jp/search/search?p=Xdinary Heroes+Kim Jung-Su+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/a61797b8-cfb2-46af-a22a-fcd0e12d1014/front-250
PE-POC-11686,UN,Kim Junghoon,Standard,UN Kim Junghoon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=UN+Kim Junghoon+photocard,https://auctions.yahoo.co.jp/search/search?p=UN+Kim Junghoon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1ffe3467-5562-45d3-8901-b5a69a55f6cb/front-250
PE-TST-11687,TST,Kim Junghwan,Standard,TST Kim Junghwan Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TST+Kim Junghwan+photocard,https://auctions.yahoo.co.jp/search/search?p=TST+Kim Junghwan+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/3ead0d73-6456-4175-8c20-5bcdb7d3b180/front-250
PE-M&D-11688,M&D,Kim Jungmo,Standard,M&D Kim Jungmo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=M&D+Kim Jungmo+photocard,https://auctions.yahoo.co.jp/search/search?p=M&D+Kim Jungmo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/3ece7d49-bae3-4c95-964d-5725c49a80cd/front-250
PE-NIN-11689,NINE.i,Kim Jungwoo,Standard,NINE.i Kim Jungwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=NINE.i+Kim Jungwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=NINE.i+Kim Jungwoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/9cd65c1b-22e6-4256-a665-4078b6d2cbd0/front-250
PE-SPE-11690,Speed,Kim Jungwoo,Standard,Speed Kim Jungwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Speed+Kim Jungwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=Speed+Kim Jungwoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d298e4dc-ccee-4efb-b5b3-f9821f81bbb5/front-250
PE-VAR-11691,Varsity,Kim Junhoe ,Standard,Varsity Kim Junhoe  Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Varsity+Kim Junhoe +photocard,https://auctions.yahoo.co.jp/search/search?p=Varsity+Kim Junhoe +photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/aef2fa92-a21a-4a26-9456-a0040a41fc88/front-250
PE-DXM-11692,DXMON,Kim Junseong,Standard,DXMON Kim Junseong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=DXMON+Kim Junseong+photocard,https://auctions.yahoo.co.jp/search/search?p=DXMON+Kim Junseong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/e02ca052-83a6-4835-aa0e-5b2f7531a30e/front-250
PE-TVX-11693,TVXQ,Kim Junsu,Standard,TVXQ Kim Junsu Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TVXQ+Kim Junsu+photocard,https://auctions.yahoo.co.jp/search/search?p=TVXQ+Kim Junsu+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/0e8dd4f5-a29e-4f98-81bd-159b6590b692/front-250
PE-MY.-11694,MY.st,Kim Juntae,Standard,MY.st Kim Juntae Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MY.st+Kim Juntae+photocard,https://auctions.yahoo.co.jp/search/search?p=MY.st+Kim Juntae+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/18a466ab-3ffe-45b9-9475-9fb27f9445b0/front-250
PE-VOI-11695,Voisper,Kim Kang San,Standard,Voisper Kim Kang San Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Voisper+Kim Kang San+photocard,https://auctions.yahoo.co.jp/search/search?p=Voisper+Kim Kang San+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/45a8e32a-8adc-4bcd-a64d-f4e92d19e277/front-250
PE-SUP-11696,SUPER JUNIOR,Kim Kang-hoon,Standard,SUPER JUNIOR Kim Kang-hoon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SUPER JUNIOR+Kim Kang-hoon+photocard,https://auctions.yahoo.co.jp/search/search?p=SUPER JUNIOR+Kim Kang-hoon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7f9e23ed-5e75-4cba-aebb-85d20ec08cb5/front-250
PE-BXB-11697,BXB,Kim Kangmin,Standard,BXB Kim Kangmin Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=BXB+Kim Kangmin+photocard,https://auctions.yahoo.co.jp/search/search?p=BXB+Kim Kangmin+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/1c927057-9c24-4cc4-911f-2a135dbe828d/front-250
PE-DAY-11698,Daychild,Kim Keon,Standard,Daychild Kim Keon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Daychild+Kim Keon+photocard,https://auctions.yahoo.co.jp/search/search?p=Daychild+Kim Keon+photocard,Ungraded,2026-08-09,
PE-SPL-11699,SPLAYIT,Kim Keon Woo,Standard,SPLAYIT Kim Keon Woo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SPLAYIT+Kim Keon Woo+photocard,https://auctions.yahoo.co.jp/search/search?p=SPLAYIT+Kim Keon Woo+photocard,Ungraded,2026-08-09,
PE-MY.-11700,MY.st,Kim Keonwoo,Standard,MY.st Kim Keonwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MY.st+Kim Keonwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=MY.st+Kim Keonwoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/18a466ab-3ffe-45b9-9475-9fb27f9445b0/front-250
PE-UNB-11701,UNB,Kim Ki-joong,Standard,UNB Kim Ki-joong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=UNB+Kim Ki-joong+photocard,https://auctions.yahoo.co.jp/search/search?p=UNB+Kim Ki-joong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/40295026-142a-4a0c-8c8b-25db01c2d323/front-250
PE-SUP-11702,SUPER JUNIOR,Kim Kibum,Standard,SUPER JUNIOR Kim Kibum Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SUPER JUNIOR+Kim Kibum+photocard,https://auctions.yahoo.co.jp/search/search?p=SUPER JUNIOR+Kim Kibum+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/7f9e23ed-5e75-4cba-aebb-85d20ec08cb5/front-250
PE-KEY-11703,Key,Kim Kibum,Standard,Key Kim Kibum Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Key+Kim Kibum+photocard,https://auctions.yahoo.co.jp/search/search?p=Key+Kim Kibum+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/f1cae89f-0c86-44c2-9f9a-43358728bf7b/front-250
PE-MAP-11704,MAP6,Kim Kiho,Standard,MAP6 Kim Kiho Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MAP6+Kim Kiho+photocard,https://auctions.yahoo.co.jp/search/search?p=MAP6+Kim Kiho+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/e0ddf499-c584-47b3-9d88-88f86cb0e27f/front-250
PE-MYT-11705,MYTEEN,Kim Kook Heon,Standard,MYTEEN Kim Kook Heon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=MYTEEN+Kim Kook Heon+photocard,https://auctions.yahoo.co.jp/search/search?p=MYTEEN+Kim Kook Heon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/6c6b0960-f2c5-4e3b-aa42-195c51841be2/front-250
PE-SUP-11706,SUPERNOVA,Kim Kwang Soo,Standard,SUPERNOVA Kim Kwang Soo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SUPERNOVA+Kim Kwang Soo+photocard,https://auctions.yahoo.co.jp/search/search?p=SUPERNOVA+Kim Kwang Soo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/0e8070ee-99f0-300f-8a37-b6ea21511118/front-250
PE-LED-11707,LED Apple,Kim Kwang Yeon,Standard,LED Apple Kim Kwang Yeon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=LED Apple+Kim Kwang Yeon+photocard,https://auctions.yahoo.co.jp/search/search?p=LED Apple+Kim Kwang Yeon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/24bd29cc-4655-4f61-b21f-a01ebbada94f/front-250
PE-TRA-11708,TRAX,Kim Kyeon-woo,Standard,TRAX Kim Kyeon-woo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=TRAX+Kim Kyeon-woo+photocard,https://auctions.yahoo.co.jp/search/search?p=TRAX+Kim Kyeon-woo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/929e5043-61dc-4926-a15e-16420d9c06c2/front-250
PE-SS5-11709,SS501,Kim Kyu Jong,Standard,SS501 Kim Kyu Jong Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SS501+Kim Kyu Jong+photocard,https://auctions.yahoo.co.jp/search/search?p=SS501+Kim Kyu Jong+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/93eff6ee-ded8-3094-b144-6b66bb1c96da/front-250
PE-SPL-11710,SPLAYIT,Kim Kyung Uk,Standard,SPLAYIT Kim Kyung Uk Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=SPLAYIT+Kim Kyung Uk+photocard,https://auctions.yahoo.co.jp/search/search?p=SPLAYIT+Kim Kyung Uk+photocard,Ungraded,2026-08-09,
PE-THE-11711,The Poles,Kim Kyung-bae,Standard,The Poles Kim Kyung-bae Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=The Poles+Kim Kyung-bae+photocard,https://auctions.yahoo.co.jp/search/search?p=The Poles+Kim Kyung-bae+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/47d5e154-cbec-4e99-9506-e2a7f9207e89/front-250
PE-AXM-11712,AxMxP ,Kim Kyung-joon,Standard,AxMxP  Kim Kyung-joon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=AxMxP +Kim Kyung-joon+photocard,https://auctions.yahoo.co.jp/search/search?p=AxMxP +Kim Kyung-joon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/652ee09d-13c6-48bf-99f7-409153253d43/front-250
PE-A.K-11713,A.KOR,Kim Kyung-mi,Standard,A.KOR Kim Kyung-mi Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=A.KOR+Kim Kyung-mi+photocard,https://auctions.yahoo.co.jp/search/search?p=A.KOR+Kim Kyung-mi+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/cd4e48d7-f72a-4c6f-a803-a64c6d983435/front-250
PE-CHE-11714,Cherry Bullet,Kim Kyungjoo,Standard,Cherry Bullet Kim Kyungjoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Cherry Bullet+Kim Kyungjoo+photocard,https://auctions.yahoo.co.jp/search/search?p=Cherry Bullet+Kim Kyungjoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/508687da-b691-40ef-b348-1a76e0579e95/front-250
PE-DPR-11715,DPR,Kim Kyungmo,Standard,DPR Kim Kyungmo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=DPR+Kim Kyungmo+photocard,https://auctions.yahoo.co.jp/search/search?p=DPR+Kim Kyungmo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/51169caf-6c09-4a21-bb33-aa76455a9180/front-250
PE-S.M-11716,S.M The Ballad,Kim Kyunwoo,Standard,S.M The Ballad Kim Kyunwoo Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=S.M The Ballad+Kim Kyunwoo+photocard,https://auctions.yahoo.co.jp/search/search?p=S.M The Ballad+Kim Kyunwoo+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/40f78e62-9f3f-4460-953c-0ba3d8ac87bd/front-250
PE-STE-11717,Stellar,Kim Lee-seul,Standard,Stellar Kim Lee-seul Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Stellar+Kim Lee-seul+photocard,https://auctions.yahoo.co.jp/search/search?p=Stellar+Kim Lee-seul+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/aac8c11f-12fb-3efd-ad6d-26ac6f8d19ec/front-250
PE-VVS-11718,VVS,Kim Liwon,Standard,VVS Kim Liwon Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=VVS+Kim Liwon+photocard,https://auctions.yahoo.co.jp/search/search?p=VVS+Kim Liwon+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/4cd3c266-364e-466c-a7f9-e32c09779039/front-250
PE-W!T-11719,W!TCHX,Kim Mari,Standard,W!TCHX Kim Mari Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=W!TCHX+Kim Mari+photocard,https://auctions.yahoo.co.jp/search/search?p=W!TCHX+Kim Mari+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/ef8645f3-85f5-47ab-aaf4-e620a13c8e7d/front-250
PE-GLA-11720,GLAM,Kim Mi So,Standard,GLAM Kim Mi So Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=GLAM+Kim Mi So+photocard,https://auctions.yahoo.co.jp/search/search?p=GLAM+Kim Mi So+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/d1005402-b39e-4d56-9247-91976f114afe/front-250
PE-MIS-11721,Miso,Kim Mi-so,Standard,Miso Kim Mi-so Official Photocard,,0.00,0,https://www.ebay.com/sch/i.html?_nkw=Miso+Kim Mi-so+photocard,https://auctions.yahoo.co.jp/search/search?p=Miso+Kim Mi-so+photocard,Ungraded,2026-08-09,https://coverartarchive.org/release-group/beb4bac7-a711-30e4-9ea9-13e788b40982/front-250
